vm_id,n_points,mean_cpu,cv,hurst,acf_1h,acf_24h,omega
708,8633,28.258288508986414,1.3816813476505405,0.9387598483425068,0.565036121509718,0.0094828016309496,0.3274985306902214
709,8635,27.299038314754153,1.4336359751641679,0.9302507312609027,0.5999392492121186,-0.04032509989364431,0.33326614973625024
710,8633,28.60116566148435,1.3327951053933245,0.9524034199978402,0.5909595471495213,-0.061892778321006967,0.32329385557587675
711,8633,27.39458839357484,1.3989546848981371,0.9508102989942473,0.5889101477172269,-0.019550851128753436,0.3416244924499563
712,8635,26.536090730668032,1.4669455723594642,0.9597929299574188,0.6526419157797116,0.0233501833392791,0.3603457396026343
713,8634,30.871895185300758,1.3008634455924148,0.9705803109376531,0.6097719416634446,0.015226681918407335,0.337502536188118
714,8635,21.06519936346225,1.7112077873532616,0.9437647940341043,0.6305571731896136,0.08641081450254516,0.3533694982529335
715,8636,20.043066493777186,1.7350298218423854,0.9824837313499305,0.6472521173194802,0.05920088869554112,0.35507796410677794
716,8636,22.520467917266203,1.6081575682615912,0.9278569181891811,0.643201266122402,0.06500515282918265,0.3610360619222498
718,8637,37.95949945571776,0.8118016145308247,0.9312742591394334,0.8491845952585424,0.6479124531594161,0.6275081041439393
723,8634,39.14495446707053,0.5245744289736648,0.41991208974940886,-0.013865497701382908,0.06262811597455939,0.31251616865602805
735,8612,22.74824455747586,1.0404299205651466,1.1121007879909537,0.8102798811844116,0.4818791410781713,0.5189829966322974
812,8615,18.126426194959997,0.8150320398396198,0.9976708937760914,0.8529653175539069,0.25853314060365523,0.5021181633654463
826,8617,15.613721178986061,0.9022443119227005,0.9461227910428445,0.9826437007222754,0.9206775815546756,0.8478036888994179
827,8614,46.33796729819339,0.3717564679116354,0.9905062570020234,0.9673935304813851,0.760956173436411,0.7277417411928908
846,8635,22.665125186207987,0.7459889482256583,0.895681081826644,0.9810930039904606,0.9031518084268142,0.8310062139694331
917,8617,20.340165334774824,0.31643729991796243,1.0904510876811322,0.7239617362631887,0.651223078986521,0.5973756017316768
942,8616,20.38838540850205,0.529707140727506,0.8679104281385888,0.2382245807003022,0.667214918127519,0.4061873711899252
943,8635,39.912690912103194,0.1709822405392887,0.8815071595366055,0.6592309554363585,0.3817166244765322,0.45092033470517423
949,8617,18.988823742260987,1.188553188959306,0.9784821334562254,0.634245734939049,0.7291403588302747,0.522199463291644
952,8618,16.162992367538084,1.512382437402395,1.005588965973668,0.6187982340225328,0.6089651047077521,0.40520798766877675
958,8616,44.02442302358737,0.11044005127348501,0.902418261855093,0.6663827416304882,0.3346770710442473,0.4215922783274604
970,8640,72.22468364197532,0.25012986981980717,0.7562291004120205,0.8935408441676782,0.8090678043602191,0.5909124760241602
971,8640,15.60621141975309,0.26553828618575825,0.8796190250161384,0.5376153143738683,0.564464640483574,0.3549742794067744
977,8640,30.028773148148147,0.5414810657606679,1.0048487509740682,0.5798313979594131,0.8280242640822478,0.5729499847669981
978,8640,27.75400462962963,0.7588132611553778,0.894884200589968,0.31291349147399583,0.8566400027112377,0.5254095342555921
980,8640,43.95329089506173,0.09538992188209564,0.8661466694992287,0.6047432899294914,0.4744342061528397,0.34043945839347745
983,8640,38.407843364197525,0.4501311122592022,1.0738737056394334,0.8567690623994368,0.46693821069330416,0.534051069565751
984,8640,30.906323302469133,0.604900037641677,1.0861487178054103,0.8214643813142782,0.4763833871624548,0.5375346479548585
997,8640,47.91390914351851,0.21046423416306556,0.999907683500225,0.6718677840515508,0.46593763794939536,0.3992160065832192
