container_id,n_points,et_r2,naive_r2,et_minus_naive_pp,note,horizon
c_25903,335,0.12013545072240317,0.09755975008010864,2.2575700642294527,,30min
c_25911,337,-0.5465373122063086,-0.5444822311401367,-0.20550810661719154,,30min
c_25927,336,0.8989008567874321,0.8777073621749878,2.1193494612444352,,30min
c_25931,47,-1.2414357841676438,-1.208646297454834,-3.278948671280979,,30min
c_25939,339,0.9057074676639967,0.8737159371376038,3.199153052639292,,30min
c_2597,340,-0.8291647873975498,-0.8131188154220581,-1.6045971975491735,,30min
c_25970,335,-0.43713206320290654,-0.4002782106399536,-3.6853852562952927,,30min
c_25994,340,0.8448645193614225,0.8234688639640808,2.1395655397341673,,30min
c_26010,337,0.9225309133020174,0.8991113901138306,2.3419523188186853,,30min
c_26030,339,0.44916823895061664,0.42112529277801514,2.80429461726015,,30min
c_26039,337,0.7864083176624423,0.7516594529151917,3.4748864747250696,,30min
c_26040,336,0.49427733180260547,0.4596807360649109,3.459659573769458,,30min
c_26056,337,0.469710724988164,0.4775362014770508,-0.7825476488886762,,30min
c_26061,337,0.9551282287057813,0.9226678609848022,3.2460367720979044,,30min
c_26066,339,-0.7146361713365856,-0.7201453447341919,0.550917339760626,,30min
c_26073,340,-0.8230337385604274,-0.8101658821105957,-1.2867856449831683,,30min
c_26085,335,-0.8133576860495924,-0.8208739757537842,0.7516289704191825,,30min
c_26122,338,-0.6597321525349662,-0.6746610403060913,1.492888777112511,,30min
c_26124,335,0.7815303547762107,0.7540609836578369,2.7469371118373775,,30min
c_26126,339,0.0007793080935339924,0.025900840759277344,-2.512153266574335,,30min
c_26135,334,0.7777654527859112,0.757753849029541,2.0011603756370233,,30min
c_26138,338,0.30954322870782514,0.31561213731765747,-0.6068908609832335,,30min
c_26139,339,-0.43353746728265197,-0.45097899436950684,1.7441527086854869,,30min
c_26193,338,-0.6208320809058656,-0.6313298940658569,1.049781315999132,,30min
c_26235,339,0.01228836030221403,0.04536759853363037,-3.307923823141634,,30min
c_26246,336,-0.5899542815371108,-0.6041891574859619,1.423487594885109,,30min
c_26248,335,0.03510853994315777,0.007240891456604004,2.7867648486553764,,30min
c_2625,337,0.5760413604762307,0.5601940155029297,1.584734497330098,,30min
c_26272,337,0.668193876343063,0.6366561651229858,3.1537711220077203,,30min
c_26281,337,-0.03198093162035898,-0.02785170078277588,-0.4129230837583098,,30min
c_26288,337,-0.6470065553536057,-0.6034921407699585,-4.351441458364724,,30min
c_26289,339,0.19079352803638294,0.23553401231765747,-4.474048428127453,,30min
c_26294,334,-0.692452120007423,-0.7079610824584961,1.5508962451073138,,30min
c_26306,340,-0.6620423767581156,-0.6572256088256836,-0.481676793243202,,30min
c_26325,339,0.642160060796011,0.6220366954803467,2.0123365315664277,,30min
c_2633,340,0.7077215100432317,0.6727745532989502,3.49469567442815,,30min
c_26333,338,0.6619992520330111,0.6278365850448608,3.416266698815029,,30min
c_26338,336,0.6126126509266088,0.5845327377319336,2.8079913194675177,,30min
c_26339,339,0.6779506969889386,0.6417635679244995,3.6187129064439105,,30min
c_26344,331,0.6650247803536746,0.6549687385559082,1.0056041797766424,,30min
c_26345,337,0.8739680152865645,0.8499054312705994,2.406258401596517,,30min
c_26393,330,0.32527146979773425,0.30572831630706787,1.9543153490666376,,30min
c_26398,336,0.4392453350528428,0.39719778299331665,4.204755205952615,,30min
c_26406,340,,,,constant_y_true,30min
c_2641,339,0.4484363833971968,0.44559234380722046,0.2844039589976366,,30min
c_26452,339,0.7887500235354009,0.7674117684364319,2.133825509896903,,30min
c_26494,338,-0.20538884353596698,-0.2145702838897705,0.9181440353803527,,30min
c_26499,338,-0.8590633081869308,-0.8423627614974976,-1.6700546689433216,,30min
c_2651,338,-0.26668655892583315,-0.2809293270111084,1.4242768085275248,,30min
c_26557,336,0.9012569335120159,0.8675597906112671,3.3697142900748767,,30min
c_26570,339,-0.31190511844437463,-0.3475987911224365,3.5693672678061894,,30min
c_26573,331,-1.0296762776376913,-1.0158629417419434,-1.3813335895747958,,30min
c_26575,335,0.9577093309687444,0.9303651452064514,2.7344185762293027,,30min
c_26576,339,-0.3204386506613206,-0.35481011867523193,3.4371468013911333,,30min
c_26609,337,-0.46794105503297123,-0.47197580337524414,0.4034748342272909,,30min
c_26622,338,-0.34177022347442554,-0.3536883592605591,1.1918135786133544,,30min
c_26623,338,0.7620647854270065,0.7170440554618835,4.502072996512297,,30min
c_26633,335,0.023941726033215427,-0.007397055625915527,3.1338781659130954,,30min
c_26653,331,-0.9713690456782911,-0.9644080400466919,-0.6961005631599182,,30min
c_26663,334,0.5757611583468192,0.5590062737464905,1.67548846003287,,30min
c_26667,336,-1.014272697000611,-1.0395724773406982,2.5299780340087175,,30min
c_26675,334,0.7850383554503123,0.7502846121788025,3.475374327150982,,30min
c_26677,335,0.9126734972479845,0.8888797163963318,2.3793780851652735,,30min
c_26678,335,0.18674616057551974,0.17918342351913452,0.7562737056385216,,30min
c_26696,338,-0.6245116379151578,-0.6256132125854492,0.1101574670291372,,30min
c_26704,336,0.5546227929881116,0.5348634719848633,1.9759321003248287,,30min
c_26723,336,0.6148668629010883,0.5911479592323303,2.371890366875795,,30min
c_26725,334,0.15174819573155462,0.1420300006866455,0.9718195044909117,,30min
c_26732,331,0.6045562667530632,0.5942376852035522,1.031858154951093,,30min
c_26745,338,0.70273500548287,0.6756991147994995,2.7035890683370534,,30min
c_26751,338,0.10173766544055396,0.0857398509979248,1.5997814442629155,,30min
c_26772,338,0.15683405354142588,0.13647878170013428,2.03552718412916,,30min
c_26780,339,-0.6285655824606551,-0.6254585981369019,-0.3106984323753226,,30min
c_26789,333,0.6805515539155274,0.6660482883453369,1.4503265570190438,,30min
c_26794,336,-0.5833433493049645,-0.5766423940658569,-0.670095523910752,,30min
c_268,336,-0.6630223802186059,-0.7507591247558594,8.773674453725345,,30min
c_26803,334,-0.9796264467071434,-0.9740167856216431,-0.5609661085500317,,30min
c_26809,339,-0.09979988831771403,-0.10476386547088623,0.49639771531722054,,30min
c_2681,337,-0.10007276658134256,-0.106353759765625,0.6280993184282435,,30min
c_26816,330,0.5512883956370789,0.5370817184448242,1.4206677192254658,,30min
c_26834,335,0.09274680069442354,0.06410694122314453,2.8639859471279006,,30min
c_26855,336,-0.5446608677576983,-0.5330606698989868,-1.160019785871147,,30min
c_26858,338,0.5276725822629829,0.5225282311439514,0.5144351119031443,,30min
c_26865,334,-0.9082288299886421,-0.8845983743667603,-2.363045562188182,,30min
c_26872,338,-0.008026523580125344,-0.03009188175201416,2.2065358171888816,,30min
c_26877,338,0.6192866523698117,0.5835832357406616,3.570341662915011,,30min
c_26878,330,0.22327347921280027,0.3028585910797119,-7.9585111866911635,,30min
c_26887,334,0.6623977436001107,0.6562747955322266,0.612294806788416,,30min
c_26888,339,0.8400413011360578,0.7959970831871033,4.404421794895452,,30min
c_269,334,-0.03391286725927545,-0.05113530158996582,1.7222434330690373,,30min
c_26942,338,0.6902245521514393,0.6564643383026123,3.376021384882699,,30min
c_26961,334,0.7188164676004315,0.6822137832641602,3.660268433627134,,30min
c_26963,337,0.609682915341286,0.6042001247406006,0.5482790600685461,,30min
c_2697,338,0.5154902708783171,0.49657005071640015,1.8920220161916967,,30min
c_2698,337,0.8166891213249245,0.8048213720321655,1.1867749292759022,,30min
c_26983,340,-0.516230452576423,-0.5338521003723145,1.7621647795891482,,30min
c_27002,340,-0.027449372178451004,-0.03428828716278076,0.6838914984329758,,30min
c_27016,337,-1.078813846145604,-1.0088696479797363,-6.994419816586772,,30min
c_27025,339,-0.658577113124206,-0.6315557956695557,-2.7021317454650307,,30min
c_27032,334,-0.8871192742036114,-0.9217739105224609,3.4654636318849574,,30min
c_2706,338,0.27393584725620035,0.25628554821014404,1.7650299046056306,,30min
c_27064,339,-1.093951642187882,-1.0483386516571045,-4.561299053077761,,30min
c_27068,339,-0.7532835734065337,-0.7393296957015991,-1.3953877704934614,,30min
c_27104,333,-0.09966951671970659,-0.05317044258117676,-4.649907413852983,,30min
c_27118,337,0.24002535212664367,0.2277129888534546,1.2312363273189075,,30min
c_27149,334,0.8146281182110194,0.7835509181022644,3.107720010875503,,30min
c_27150,338,0.4400460626396917,0.4417067766189575,-0.16607139792658154,,30min
c_27151,330,0.19429452875959374,0.13481062650680542,5.948390225278832,,30min
c_27156,337,0.7487522176498774,0.7079927921295166,4.075942552036082,,30min
c_27187,339,0.5989612505840867,0.6014740467071533,-0.2512796123066652,,30min
c_27193,331,-0.6922300676425288,-0.705562949180603,1.3332881538074215,,30min
c_2720,339,0.8870194654375527,0.8544745445251465,3.254492091240624,,30min
c_27201,328,0.7265768789485341,0.722801923751831,0.37749551967030115,,30min
c_27213,338,0.561232385594965,0.5529011487960815,0.8331236798883479,,30min
c_27220,329,-1.155052452615895,-1.143225908279419,-1.1826544336476008,,30min
c_27224,338,-0.44833924223749566,-0.43148839473724365,-1.6850847500252009,,30min
c_27231,338,-0.7562653512278521,-0.7466996908187866,-0.956566040906548,,30min
c_27280,339,-0.2110062557128618,-0.2002871036529541,-1.07191520599077,,30min
c_27282,339,-0.5338360418312624,-0.530601978302002,-0.3234063529260478,,30min
c_27288,338,0.7264241179409228,0.6859840154647827,4.044010247614005,,30min
c_27324,336,-0.6729412873672422,-0.7030243873596191,3.0083099992376905,,30min
c_27336,332,-0.5895267331238916,-0.5602129697799683,-2.9313763343923327,,30min
c_27362,339,,,,constant_y_true,30min
c_27369,335,0.5649229971273755,0.5556453466415405,0.9277650485834954,,30min
c_27391,337,0.06887769079566353,0.060532987117767334,0.8344703677896192,,30min
c_27413,338,,,,constant_y_true,30min
c_27431,338,-0.7660133614758264,-0.7586778402328491,-0.7335521242977316,,30min
c_27436,339,0.8421096830905332,0.8143813014030457,2.772838168748759,,30min
c_2744,338,0.12806563373675472,0.12199246883392334,0.6073164902831385,,30min
c_27450,337,-0.09464433198104705,-0.09042656421661377,-0.4217767764433278,,30min
c_2746,338,0.8610783939821471,0.8157610297203064,4.531736426184074,,30min
c_27461,338,-0.3925814754382668,-0.38190412521362305,-1.0677350224643778,,30min
c_27462,338,-0.34469049693221265,-0.2592586278915405,-8.543186904067213,,30min
c_27481,339,-0.790259891460793,-0.7804368734359741,-0.9823018024818886,,30min
c_27502,339,0.7013720392566769,0.6738133430480957,2.75586962085812,,30min
c_2754,328,0.06980279404130785,0.09412676095962524,-2.4323966918317397,,30min
c_27542,336,0.7638297132722336,0.7429119944572449,2.0917718814988717,,30min
c_27548,335,0.7440946337641893,0.7183716297149658,2.5723004049223452,,30min
c_2755,338,,,,constant_y_true,30min
c_27550,339,0.7129197657397206,0.676160454750061,3.6759310989659566,,30min
c_2757,338,-0.683117363954802,-0.6494278907775879,-3.3689473177214158,,30min
c_27572,340,-0.5176896891913303,-0.5462521314620972,2.8562442270766875,,30min
c_27586,336,-0.9401219580991194,-0.926547646522522,-1.3574311576597387,,30min
c_27603,336,0.8655203509678955,0.8534044027328491,1.2115948235046359,,30min
c_27608,340,0.8668129022852258,0.8126104474067688,5.4202454878456985,,30min
c_27611,339,-1.0013180117023541,-0.8093053102493286,-19.20127014530255,,30min
c_27621,325,-0.13154325019977886,-0.14237260818481445,1.0829357985035593,,30min
c_27640,337,0.7131112017905713,0.6868705749511719,2.624062683939943,,30min
c_27650,338,0.9510475576833514,0.9260402917861938,2.5007265897157516,,30min
c_27654,337,-0.008342603263930437,-0.04292166233062744,3.4579059066697004,,30min
c_27672,339,,,,constant_y_true,30min
c_27689,331,-0.6642952411256686,-0.6470887660980225,-1.7206475027646162,,30min
c_27703,334,-0.340700608656741,-0.3514336347579956,1.0733026101254595,,30min
c_27724,336,0.06533782473968808,0.04127538204193115,2.4062442697756925,,30min
c_27734,336,-0.26883646648877924,-0.2870817184448242,1.8245251956044983,,30min
c_27736,339,0.7013794443888752,0.7180830836296082,-1.6703639240732926,,30min
c_27754,339,-0.19671147570779057,-0.19647741317749023,-0.023406253030033852,,30min
c_27755,337,0.5729174808060883,0.5491975545883179,2.3719926217770415,,30min
c_27761,338,-0.354896812308074,-0.3821831941604614,2.728638185238741,,30min
c_27763,337,0.715287926712058,0.692818284034729,2.2469642677328983,,30min
c_27770,338,-0.39326145894267395,-0.3201563358306885,-7.310512311198547,,30min
c_27771,338,0.49272720201961673,0.48098236322402954,1.1744838795587187,,30min
c_27779,334,-0.44189195457588837,-0.4529672861099243,1.1075331534035948,,30min
c_27847,337,-0.15445511808054646,-0.16880762577056885,1.4352507690022387,,30min
c_27869,339,-1.0465088735762254,-1.0268752574920654,-1.9633616084159922,,30min
c_27872,337,-1.0313319570628483,-1.0195984840393066,-1.1733473023541663,,30min
c_27904,337,-0.9768751457359124,-0.9785386323928833,0.1663486656970914,,30min
c_2792,339,0.8426194553979715,0.808217465877533,3.440198952043849,,30min
c_27922,338,-0.12116618497145515,-0.10787487030029297,-1.329131467116218,,30min
c_27960,333,-0.527836298290701,-0.4968487024307251,-3.0987595859975903,,30min
c_27974,336,-0.5189860455958477,-0.5393940210342407,2.040797543839301,,30min
c_27977,339,0.8308945580583627,0.8186895847320557,1.220497332630699,,30min
c_28003,335,0.11009001506512661,0.09294521808624268,1.7144796978883936,,30min
c_28019,336,-0.2771267971411877,-0.2770463228225708,-0.008047431861690768,,30min
c_28033,338,-0.7759196410100586,-0.7505394220352173,-2.538021897484133,,30min
c_28056,338,,,,constant_y_true,30min
c_28067,331,-0.16136213150187584,-0.1388026475906372,-2.255948391123863,,30min
c_28072,336,-0.9896840414648918,-0.985539436340332,-0.41446051245597193,,30min
c_28077,336,-1.3554659456819604,-1.3411829471588135,-1.4282998523146961,,30min
c_28083,334,,,,constant_y_true,30min
c_28099,339,,,,constant_y_true,30min
c_28100,339,-0.2479404752528116,-0.23062670230865479,-1.7313772944156813,,30min
c_28101,339,-1.0457133524939741,-1.0299403667449951,-1.5772985748979007,,30min
c_28129,339,0.5290083551020011,0.5201717615127563,0.8836593589244712,,30min
c_28141,338,-1.1471265278713836,-1.114637851715088,-3.2488676156295693,,30min
c_28185,339,0.9559367164819091,0.921573281288147,3.436343519376217,,30min
c_28189,328,-0.2040880698062233,-0.21150898933410645,0.7420919527883152,,30min
c_28194,339,0.5388664571970991,0.5122396945953369,2.662676260176222,,30min
c_28225,336,,,,constant_y_true,30min
c_28239,337,-0.4174096182915721,-0.4446229934692383,2.72133751776662,,30min
c_28240,332,-0.8753116031103703,-0.8424273729324341,-3.288423017793618,,30min
c_2830,338,-0.104118062155385,-0.1447136402130127,4.05955780576277,,30min
c_28317,339,-0.32852715433180046,-0.3076075315475464,-2.0919622784254077,,30min
c_28319,337,-0.4617656482846413,-0.4779047966003418,1.6139148315700513,,30min
c_28329,331,-0.4929007956362088,-0.5353158712387085,4.2415075602499686,,30min
c_28345,338,,,,constant_y_true,30min
c_28373,338,0.42889344751029346,0.39663976430892944,3.2253683201364014,,30min
c_28405,338,-0.8422724551160448,-0.8410533666610718,-0.1219088454972983,,30min
c_28415,338,-0.7971650184476304,-0.7977198362350464,0.0554817787415951,,30min
c_28423,337,,,,constant_y_true,30min
c_28424,338,-0.47218180198406934,-0.4733773469924927,0.11955450084233377,,30min
c_28426,335,-1.0927189095431014,-1.0552148818969727,-3.75040276461287,,30min
c_28430,337,0.7959071421107706,0.7779057025909424,1.8001439519828244,,30min
c_28434,337,-1.1801742630577858,-1.1469135284423828,-3.326073461540302,,30min
c_28477,339,0.5568377588263318,0.5464369654655457,1.0400793360786142,,30min
c_28485,336,-0.5714356270039871,-0.5702575445175171,-0.11780824864700001,,30min
c_28499,339,-0.8327504359819606,-0.8105683326721191,-2.2182103309841494,,30min
c_2850,339,0.819609297870752,0.7934352159500122,2.617408192073978,,30min
c_28518,337,0.747157310052184,0.7296223640441895,1.7534946007994545,,30min
c_2852,339,0.2338502372302098,0.19774311780929565,3.6107119420914158,,30min
c_28561,338,0.8295932215004158,0.807907223701477,2.168599779893876,,30min
c_28585,339,-1.1124490246597971,-1.082958698272705,-2.9490326387092036,,30min
c_28597,335,0.22377898145284192,0.21081781387329102,1.2961167579550903,,30min
c_28603,339,-0.9356959991362348,-0.9404721260070801,0.47761268708452764,,30min
c_28611,338,0.8241023865288943,0.8198351263999939,0.4267260128900441,,30min
c_28613,340,-0.8329605218519716,-0.8481212854385376,1.516076358656604,,30min
c_2865,338,-1.0096577118469385,-0.9947738647460938,-1.4883847100844783,,30min
c_28657,337,-0.6501299216616059,-0.32701289653778076,-32.31170251238251,,30min
c_2868,333,0.3878466291347712,0.3431702256202698,4.467640351450141,,30min
c_28680,339,-0.34245310530931916,-0.34017300605773926,-0.22800992515799035,,30min
c_28699,335,0.004088964349059365,-0.001359105110168457,0.5448069459227822,,30min
c_28720,338,-0.5480096306023894,-0.5505591630935669,0.25495324911775086,,30min
c_28726,332,0.24205783904561673,0.22627562284469604,1.5782216200920685,,30min
c_28727,338,-1.0795011641562846,-1.0119051933288574,-6.759597082742719,,30min
c_28731,340,-0.31258896326660635,-0.3229372501373291,1.0348286870722756,,30min
c_2874,338,0.265951947331047,0.2528725266456604,1.307942068538659,,30min
c_28745,335,-0.3878575081882689,-0.38123857975006104,-0.6618928438207883,,30min
c_28754,339,-0.6253022631959515,-0.6037118434906006,-2.1590419705350916,,30min
c_28796,339,0.42011759383143654,0.38459545373916626,3.5522140092270282,,30min
c_28818,338,-0.2449128395777811,-0.2654157876968384,2.0502948119057285,,30min
c_28826,339,0.9499786193581842,0.9257669448852539,2.4211674472930267,,30min
c_28838,334,-0.22528808968323144,-0.22586750984191895,0.057942015868750474,,30min
c_28839,335,-0.8784027562691115,-0.8600102663040161,-1.8392489965095349,,30min
c_2885,340,-0.2920331461012482,-0.303908109664917,1.1874963563668794,,30min
c_28851,340,0.6217672808369039,0.6073398590087891,1.442742182811485,,30min
c_28863,338,0.09272709559514103,0.061799049377441406,3.0928046217699623,,30min
c_28864,339,0.609240199041315,0.6117826700210571,-0.25424709797421396,,30min
c_28883,340,0.2609368021940176,0.24352777004241943,1.740903215159817,,30min
c_28922,312,0.7740736900258502,0.7343080639839172,3.976562604193301,,30min
c_28926,338,-0.20651677815464575,-0.24145770072937012,3.4940922574724365,,30min
c_28927,337,-0.31326787541223555,-0.3427560329437256,2.9488157531490033,,30min
c_2893,336,0.8854225489761376,0.867281973361969,1.8140575614168597,,30min
c_2895,338,0.8178005476965122,0.7910357713699341,2.6764776326578144,,30min
c_28966,338,0.9516411328487403,0.9202167391777039,3.1424393671036444,,30min
c_28983,339,0.6605292807628802,0.6271599531173706,3.3369327645509594,,30min
c_28985,336,-0.022565904747843923,-0.023649215698242188,0.10833109503982641,,30min
c_28986,337,0.9158720308987459,0.9028502702713013,1.3021760627444645,,30min
c_28987,336,0.5383569289512876,0.5143591165542603,2.3997812397027363,,30min
c_29017,339,-0.8824742587165963,-0.8911186456680298,0.8644386951433436,,30min
c_29021,332,-0.44725199137310323,-0.4640852212905884,1.6833229917485149,,30min
c_29022,336,-0.02627831044175699,-0.01452481746673584,-1.1753492975021151,,30min
c_29026,340,-0.5978075822910041,-0.5912851095199585,-0.6522472771045562,,30min
c_2903,338,-0.797606017175011,-0.7969069480895996,-0.06990690854113968,,30min
c_29046,337,0.6107924406224512,0.5898694396018982,2.0923001020553,,30min
c_29049,338,0.7518226968648842,0.7183891534805298,3.3433543384354447,,30min
c_29082,337,-0.8145888070111549,-0.8178144693374634,0.3225662326308498,,30min
c_29097,339,0.09101910438028415,0.09464532136917114,-0.3626216988886988,,30min
c_29175,338,-0.2568860549981373,-0.29261302947998047,3.5726974481843143,,30min
c_29179,330,0.28199151786155896,0.23801827430725098,4.397324355430799,,30min
c_2918,334,0.16938414719674388,0.1381063461303711,3.127780106637279,,30min
c_29184,335,-0.06573323624683036,-0.08165526390075684,1.5922027653926474,,30min
c_29202,334,0.45895334283689015,0.2928287982940674,16.61245445428228,,30min
c_29218,335,0.5080633448345873,0.4734383821487427,3.4624962685844585,,30min
c_29225,336,-0.21774620568716285,-0.26570963859558105,4.79634329084182,,30min
c_2925,339,-0.9367841377164139,-0.9177873134613037,-1.8996824255110178,,30min
c_29253,333,0.42825219191440256,0.41780906915664673,1.044312275775583,,30min
c_29258,336,-0.16523247287803877,-0.1740555763244629,0.8823103446424119,,30min
c_29270,338,-0.5077035345754668,-0.5120892524719238,0.4385717896457031,,30min
c_29277,340,0.15414588152146158,0.187103271484375,-3.295738996291342,,30min
c_29287,339,0.21456170109316952,0.19350701570510864,2.105468538806088,,30min
c_29305,332,0.4794646868328959,0.47000718116760254,0.9457505665293353,,30min
c_29308,333,-0.3691208708010929,-0.3992418050765991,3.0120934275506217,,30min
c_29323,339,0.7940008233403484,0.6875715255737305,10.642929776661791,,30min
c_29333,335,0.2074348473924984,0.17385190725326538,3.358294013923302,,30min
c_29350,339,0.8640005589779131,0.841650664806366,2.234989417154709,,30min
c_29353,335,0.8553301945751229,0.8344517946243286,2.0878399950794324,,30min
c_29359,338,0.707111858323661,0.6970202922821045,1.0091566041556477,,30min
c_29362,338,0.5507631103918325,0.548451840877533,0.23112695142994966,,30min
c_29363,337,-0.6819059439077566,-0.7050580978393555,2.3152153931598862,,30min
c_29433,337,-0.8127781483322662,-0.7719523906707764,-4.082575766148988,,30min
c_29436,339,-0.017250064421998612,0.016972482204437256,-3.422254662643587,,30min
c_29453,340,-0.10012761936998449,-0.1129845380783081,1.2856918708323617,,30min
c_29466,333,0.1484467383505721,0.16518789529800415,-1.6741156947432057,,30min
c_29480,339,-1.1025173724397748,-1.0238804817199707,-7.8636890719804065,,30min
c_29501,332,,,,constant_y_true,30min
c_29505,330,0.7290532939678567,0.6887927055358887,4.0260588431968,,30min
c_29515,338,-0.8745535824462192,-0.8548779487609863,-1.967563368523284,,30min
c_29522,338,0.5611981258290623,0.531267523765564,2.993060206349829,,30min
c_29538,332,-0.36613081876582965,-0.3784675598144531,1.2336741048623479,,30min
c_29546,338,-0.4257795475206583,-0.40833330154418945,-1.7446245976468822,,30min
c_29550,338,-0.7429322831275686,-0.7419555187225342,-0.09767644050344693,,30min
c_29575,339,0.7894759797301633,0.7591606378555298,3.0315341874633472,,30min
c_29576,333,-0.462079549813319,-0.51436448097229,5.228493115897104,,30min
c_29595,332,-0.8502762269954578,-0.8544175624847412,0.41413354892834153,,30min
c_29622,333,-1.1051648558394036,-1.0747663974761963,-3.0398458363207315,,30min
c_29623,338,-0.4572871639586915,-0.4747121334075928,1.7424969448901262,,30min
c_29643,335,-0.8848748814181189,-0.8582590818405151,-2.661579957760374,,30min
c_29659,338,-0.89407443677519,-0.5249131917953491,-36.91612449798409,,30min
c_29677,328,-1.1282082546893064,-1.0705702304840088,-5.763802420529762,,30min
c_29678,333,0.38670457531173497,0.3865789771080017,0.012559820373325703,,30min
c_29683,335,0.8112362530275057,0.7909107208251953,2.032553220231037,,30min
c_29690,289,-0.7505981107001782,-0.7570465803146362,0.6448469614457997,,30min
c_29699,338,-0.2816514441233111,-0.28437674045562744,0.27252963323163293,,30min
c_29727,338,0.5831000394254189,0.5498749017715454,3.322513765387347,,30min
c_29736,339,-0.8525798899224966,-0.8328598737716675,-1.9720016150829078,,30min
c_29768,330,0.7844729639976911,0.7761730551719666,0.8299908825724511,,30min
c_29781,339,0.6724979694342264,0.6503696441650391,2.212832526918729,,30min
c_29783,326,-0.457484421416241,-0.4636516571044922,0.6167235688251171,,30min
c_29787,339,-0.6298194076182668,-0.6169456243515015,-1.287378326676536,,30min
c_29814,338,-0.659953270166145,-0.614349365234375,-4.560390493177002,,30min
c_29846,339,-0.3016001575948255,-0.3221886157989502,2.0588458204124693,,30min
c_29874,338,0.20255476985632126,0.14616918563842773,5.6385584217893525,,30min
c_2988,338,0.8357136270334092,0.8143861293792725,2.1327497654136773,,30min
c_29889,339,-0.2762202680818109,-0.3802034854888916,10.398321740708072,,30min
c_29903,337,0.09878224242068234,0.0872107744216919,1.1571467998990448,,30min
c_29924,335,0.03847162299268925,0.034388720989227295,0.40829020034619523,,30min
c_29935,338,-0.4220260032698897,-0.3455173969268799,-7.650860634300982,,30min
c_29965,338,0.5570394330498161,0.5087950229644775,4.824441008533853,,30min
c_29981,339,0.7966505839403759,0.7623583078384399,3.429227610193597,,30min
c_29985,331,0.7632617847826033,0.7355356216430664,2.772616313953691,,30min
c_30020,335,-1.0904799153673181,-1.0849876403808594,-0.5492274986458767,,30min
c_30028,340,0.749063101928462,0.7184368371963501,3.062626473211194,,30min
c_30046,335,-1.0253024774183395,-1.0214648246765137,-0.3837652741825792,,30min
c_30047,334,-0.873053546298932,-0.850210428237915,-2.284311806101691,,30min
c_30048,336,-0.8555208027658348,-0.8132182359695435,-4.23025667962913,,30min
c_30054,337,0.8603691821599243,0.8293606638908386,3.1008518269085683,,30min
c_30068,338,0.8304383220316891,0.8140143156051636,1.6424006426525528,,30min
c_30069,338,-0.44457462469049114,-0.4399346113204956,-0.46400133699955326,,30min
c_30098,338,,,,constant_y_true,30min
c_30109,337,,,,constant_y_true,30min
c_30163,338,-1.1962710510566406,-1.132030963897705,-6.424008715893548,,30min
c_30174,339,0.5708522632582385,0.5527257323265076,1.8126530931730889,,30min
c_30179,336,0.8910323056200159,0.8598485589027405,3.118374671727542,,30min
c_3019,336,0.07688053916815973,0.1024278998374939,-2.5547360669334163,,30min
c_30199,338,,,,constant_y_true,30min
c_30205,338,,,,constant_y_true,30min
c_30222,333,0.016983550496651678,-0.022905945777893066,3.9889496274544745,,30min
c_30232,334,0.7955632900035855,0.7822588086128235,1.3304481390762013,,30min
c_3026,336,0.8741971263190527,0.8397920727729797,3.440505354607293,,30min
c_30273,339,0.8742428896552201,0.8489339351654053,2.530895448981485,,30min
c_30283,338,-0.16779395973689248,-0.16323387622833252,-0.45600835085599645,,30min
c_30291,338,-0.24361169261149396,-0.26283955574035645,1.9227863128862488,,30min
c_3034,335,,,,constant_y_true,30min
c_3035,339,0.8105909862916104,0.7835555076599121,2.7035478631698306,,30min
c_30355,337,0.41411699714652994,0.4000072479248047,1.4109749221725254,,30min
c_30364,337,0.8759567458777439,0.8599591255187988,1.599762035894503,,30min
c_30373,338,0.8724871576934737,0.8399426937103271,3.2544463983146588,,30min
c_30403,339,,,,constant_y_true,30min
c_30413,334,,,,constant_y_true,30min
c_30427,337,,,,constant_y_true,30min
c_30476,338,0.22460542661466487,0.18274635076522827,4.18590758494366,,30min
c_30477,333,-0.06410730355305616,-0.1069478988647461,4.284059531168993,,30min
c_3049,339,-1.102566655091001,-1.1079113483428955,0.5344693251894572,,30min
c_30501,338,0.8654419162770144,0.84553062915802,1.991128711899437,,30min
c_30503,334,-0.35883260536290584,-0.37456536293029785,1.5732757567392008,,30min
c_30521,336,0.3060952354538129,0.2735913395881653,3.2503895865647614,,30min
c_30524,339,-0.537672319167612,-0.5379066467285156,0.023432756090357998,,30min
c_30530,339,-0.8562670443393232,-0.8675156831741333,1.1248638834810087,,30min
c_30545,337,-0.13707908997792462,-0.16279292106628418,2.571383108835956,,30min
c_30546,338,0.6831635580612457,0.6574511528015137,2.5712405259732063,,30min
c_30557,340,-1.1870134541743638,-1.1277515888214111,-5.926186535295264,,30min
c_30574,332,0.5393511761221443,0.5146359205245972,2.471525559754717,,30min
c_30585,336,0.6714208210862249,0.6610534191131592,1.0367401973065737,,30min
c_30598,337,0.8583784979507263,0.8240363001823425,3.4342197768383764,,30min
c_30618,337,0.4720601394191237,0.4231540560722351,4.890608334688862,,30min
c_30619,338,-0.2760383189594151,-0.2887195348739624,1.2681215914547295,,30min
c_3062,340,0.18439378318775956,0.19328469038009644,-0.8890907192336872,,30min
c_3064,339,0.0074478184625140775,0.006291568279266357,0.11562501832477201,,30min
c_30641,335,0.26279045564745096,0.24739909172058105,1.5391363926869905,,30min
