container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_26246,alibaba,h120,120,granite_ttm,-0.30655784550497467,20,-0.9883040935672514,y_pred_mean,foundation_npz
c_26248,alibaba,h120,120,granite_ttm,-1.3708884947669375,20,-1.4731182795698925,y_pred_mean,foundation_npz
c_2625,alibaba,h120,120,granite_ttm,-0.06104213906317413,20,0.1524426133019423,y_pred_mean,foundation_npz
c_26272,alibaba,h120,120,granite_ttm,-1.0009887679427658,20,-0.42585551330798466,y_pred_mean,foundation_npz
c_26281,alibaba,h120,120,granite_ttm,-0.38212542969798347,20,-0.15384615384615374,y_pred_mean,foundation_npz
c_26288,alibaba,h120,120,granite_ttm,-0.02771732296201246,20,0.058441558441558406,y_pred_mean,foundation_npz
c_26289,alibaba,h120,120,granite_ttm,-0.7402597220309208,20,-1.8019323671497585,y_pred_mean,foundation_npz
c_26294,alibaba,h120,120,granite_ttm,-1.134802621712776,20,-1.9338938097382776,y_pred_mean,foundation_npz
c_26306,alibaba,h120,120,granite_ttm,-0.9866134387457088,20,-1.4175824175824179,y_pred_mean,foundation_npz
c_26325,alibaba,h120,120,granite_ttm,0.07421290793938362,20,0.592638036809816,y_pred_mean,foundation_npz
