container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_25504,alibaba,h060,60,chronos2,0.34991169667416855,20,0.4648662165541385,y_pred_mean,foundation_npz
c_25509,alibaba,h060,60,chronos2,-3.5455889020647318,20,-27.642857142857142,y_pred_mean,foundation_npz
c_25521,alibaba,h060,60,chronos2,-0.8589212436868687,20,-0.8181818181818181,y_pred_mean,foundation_npz
c_25534,alibaba,h060,60,chronos2,-0.4688479443215341,20,-0.1504424778761062,y_pred_mean,foundation_npz
c_25543,alibaba,h060,60,chronos2,0.3656312445830123,20,0.3220338983050848,y_pred_mean,foundation_npz
c_25588,alibaba,h060,60,chronos2,-0.526318359375,20,-4.066666666666666,y_pred_mean,foundation_npz
c_25598,alibaba,h060,60,chronos2,0.055371093750000044,20,0.0,y_pred_mean,foundation_npz
c_25610,alibaba,h060,60,chronos2,0.34765775973476987,20,0.3622880332383207,y_pred_mean,foundation_npz
c_25653,alibaba,h060,60,chronos2,-0.5894113788167938,20,-0.6793893129770994,y_pred_mean,foundation_npz
c_25661,alibaba,h060,60,chronos2,-0.6551091265433195,20,-0.7943978387601307,y_pred_mean,foundation_npz
c_25682,alibaba,h060,60,chronos2,0.5088757199232081,20,0.3754266211604096,y_pred_mean,foundation_npz
c_25694,alibaba,h060,60,chronos2,0.7074815415608566,20,0.8068424946511767,y_pred_mean,foundation_npz
c_25719,alibaba,h060,60,chronos2,-0.2165384707243545,20,-1.8260869565217388,y_pred_mean,foundation_npz
c_25742,alibaba,h060,60,chronos2,0.8326027827016103,20,0.7707242727453449,y_pred_mean,foundation_npz
c_25749,alibaba,h060,60,chronos2,0.32966516373005317,20,0.6675531914893618,y_pred_mean,foundation_npz
c_25774,alibaba,h060,60,chronos2,-0.46932158989928907,20,-1.3696682464454977,y_pred_mean,foundation_npz
c_2578,alibaba,h060,60,chronos2,-0.5868432971014492,20,-1.0289855072463765,y_pred_mean,foundation_npz
c_25781,alibaba,h060,60,chronos2,0.6664501222321884,20,0.6422729910832058,y_pred_mean,foundation_npz
c_25785,alibaba,h060,60,chronos2,-16.940545333059212,20,-28.60526315789474,y_pred_mean,foundation_npz
c_25820,alibaba,h060,60,chronos2,0.4521151260712867,20,0.34048470401271347,y_pred_mean,foundation_npz
c_25857,alibaba,h060,60,chronos2,-0.29542727494844256,20,-0.7243806889240427,y_pred_mean,foundation_npz
c_25864,alibaba,h060,60,chronos2,-1.104140790472063,20,-1.126088602801969,y_pred_mean,foundation_npz
c_25879,alibaba,h060,60,chronos2,0.8653078155095888,20,0.834603467046311,y_pred_mean,foundation_npz
c_25884,alibaba,h060,60,chronos2,0.21061514291394234,20,-0.07351122106379226,y_pred_mean,foundation_npz
c_25888,alibaba,h060,60,chronos2,-0.6494905247544096,20,-1.20865255349131,y_pred_mean,foundation_npz
c_25891,alibaba,h060,60,chronos2,-0.35409380938555746,20,-0.03462837837837851,y_pred_mean,foundation_npz
c_25903,alibaba,h060,60,chronos2,-0.5665373915503582,20,-0.735194266314598,y_pred_mean,foundation_npz
c_25911,alibaba,h060,60,chronos2,-0.9317000578013128,20,-1.5775656324582341,y_pred_mean,foundation_npz
c_25927,alibaba,h060,60,chronos2,0.8038538570402779,20,0.8343464030458887,y_pred_mean,foundation_npz
c_25931,alibaba,h060,60,chronos2,-1.0534461388221157,18,-1.7692307692307696,y_pred_mean,foundation_npz
